3200 10000
168 2227 49
948 828 19
396 904 1
2046 2519 5
2113 2492 38
1080 670 38
3182 339 11
1047 1900 20
2513 2021 12
1860 2774 29
814 2266 18
2041 886 37
3044 1689 20
844 433 1
49 1100 38
1909 534 49
3163 210 39
3060 1159 1
299 2336 28
2882 2773 35
3161 763 45
951 1730 3
83 2595 14
2311 1754 45
2374 1535 38
1504 156 39
2401 2798 19
1191 500 15
235 1842 16
266 2523 21
1362 487 35
2163 3138 48
2714 2351 16
396 1798 22
2801 687 18
2830 595 37
47 1495 27
3058 784 12
2242 786 40
2166 2860 3
1781 526 16
2950 1277 11
167 2786 16
6 351 33
450 1348 16
421 2557 42
249 221 48
2408 2495 13
1565 1022 25
2355 1672 43
1574 1581 26
364 2186 1
1332 2072 17
2802 1515 12
989 303 11
1179 64 19
70 267 20
2693 2590 12
28 1532 29
1352 3075 32
243 2379 8
1982 2749 12
2340 1061 3
361 2568 31
61 3163 11
541 2274 21
2032 1882 31
3055 2359 17
2085 1423 26
2125 3189 21
2331 1907 29
2270 2098 20
543 1842 12
956 1366 20
376 2148 4
1140 1344 2
754 1805 17
470 1646 46
637 1591 41
1645 1251 2
1546 2303 48
2259 1639 21
1277 1930 22
951 2873 48
2565 733 7
659 1696 39
1869 1168 21
604 103 12
2590 168 43
2148 631 10
2591 1580 5
1982 798 44
2509 1185 44
718 2994 28
3168 1658 18
2064 1127 26
1279 1517 22
527 1239 4
2026 769 19
2802 1541 43
1 2248 30
37 2654 32
252 2515 38
1985 1130 11
2971 2890 13
2663 2244 37
2253 1041 31
1159 2015 1
561 1730 25
3128 546 42
300 783 17
2106 2680 7
533 834 2
1189 858 37
826 1039 37
2154 2650 40
591 939 30
2282 2353 28
1982 2863 7
1897 2345 33
1628 2318 36
1290 1934 14
2186 515 29
2857 1786 18
2151 754 46
1733 540 4
975 263 45
2841 2339 42
698 1319 40
501 944 1
2170 1924 15
2251 17 8
1922 1547 29
1255 583 25
2427 923 7
3090 366 5
58 2280 5
497 389 5
228 866 15
2845 1496 34
853 2595 34
1465 1818 31
2495 1057 26
1132 1487 11
1973 2577 29
656 146 21
1446 2006 21
2398 262 19
2424 2110 21
780 3189 20
1232 2507 24
2265 2292 33
1714 1675 2
1070 1494 38
904 3042 18
965 1155 4
3160 2925 37
1845 2696 49
572 1525 32
2975 1366 19
763 3081 21
1351 2757 39
1290 1244 28
1016 831 41
1068 19 17
2935 1259 25
591 1271 23
1804 379 49
1574 188 37
966 2710 20
213 1930 26
948 1356 40
412 1349 37
720 361 42
2954 900 19
2740 3095 36
1122 2652 7
1096 191 15
11 982 24
2367 1426 41
446 255 49
1517 2021 1
2272 75 17
568 883 48
3050 1325 6
2733 756 21
1901 2167 9
843 1662 16
717 758 46
1303 1323 12
771 837 31
2164 1879 35
2661 812 23
2768 2946 25
3097 3008 14
1663 2764 30
3119 2132 33
295 3076 3
128 2782 39
2903 1882 2
454 541 43
1940 80 20
1207 2743 31
3188 528 42
540 1314 46
609 1969 8
588 2974 20
1201 2755 1
2097 1467 16
2089 1449 3
1831 131 29
2566 779 45
1287 1594 21
1768 2070 22
2099 1558 40
2444 1719 23
2616 2976 44
1597 2850 9
1214 1777 47
3003 2230 47
3100 2690 19
2174 1153 15
677 1152 38
2776 1751 5
1103 2410 30
2651 1288 20
232 2812 43
329 825 36
1422 341 31
1837 770 40
2927 1660 25
2457 3028 46
3 1386 48
188 1099 6
1415 2849 36
1640 2908 11
792 1460 20
1151 2648 8
2479 1595 11
2626 2309 35
786 1244 23
2912 1402 11
1203 1013 1
920 2586 14
1221 435 31
700 1914 22
573 1740 45
1896 2276 22
447 1247 48
1144 2742 38
2337 1943 49
2445 1733 12
1565 3136 42
2382 2146 35
3013 2345 23
1642 1284 37
399 1342 31
1302 626 34
2078 1396 18
489 1288 40
1960 2042 49
2658 1163 16
1524 232 44
921 2616 36
2642 713 20
1894 1826 42
63 2087 39
2315 1379 6
2543 668 48
790 1503 5
864 1258 34
2844 882 41
787 383 9
2420 2842 31
1184 2998 41
1672 28 10
2895 892 22
1990 2911 42
256 6 16
1033 1110 25
144 1113 43
1663 557 35
167 2132 40
1664 1839 18
1515 1039 10
114 2352 27
2765 2217 4
970 2421 2
3015 317 35
989 2018 28
2269 1016 16
186 1146 20
3163 1773 23
3140 3052 39
741 383 14
1073 2872 46
2154 1288 2
473 2655 41
318 2600 42
2570 2925 36
154 579 45
1161 2117 44
2972 1184 23
658 1507 33
1578 219 3
2714 1009 21
1750 788 31
26 0 1
942 2472 17
898 1060 8
1639 172 8
543 1679 3
1663 588 22
2865 1166 2
1310 3070 28
2647 299 4
534 2406 29
840 944 22
994 1809 2
463 232 43
2887 1771 17
2757 412 41
334 788 17
546 1058 18
1406 509 3
935 782 49
2335 2644 7
1634 1477 25
546 1907 30
1710 1412 17
2802 30 27
2859 1684 37
302 655 19
265 240 47
2133 2391 2
1961 1555 20
2148 252 22
3095 1948 3
231 89 34
75 2031 17
3095 1383 13
3011 799 46
1555 1810 2
222 1074 11
2943 209 36
2530 2290 45
1951 297 15
3105 1989 14
898 2173 13
262 2217 21
2108 688 22
2060 2598 5
1176 2530 40
1757 1291 7
2014 2552 8
493 1788 24
273 933 11
551 91 45
2891 2990 36
2651 1128 17
1746 2979 1
11 652 20
1898 2014 38
687 1378 5
473 1508 30
942 101 36
1432 2859 10
731 348 16
1796 136 46
2768 1366 34
1686 3072 9
2276 1519 35
1521 2938 18
2353 2769 45
1104 2615 35
2053 1683 7
1426 2006 7
959 2249 6
24 1437 33
960 66 48
2254 3041 48
1894 306 27
768 734 12
3133 2776 10
2354 1714 10
2493 493 43
2999 539 42
319 2978 1
1914 634 41
2240 87 10
3157 28 29
3180 26 29
1608 2526 5
1190 1394 24
1890 1635 32
535 752 46
2402 762 25
185 666 30
2208 3118 35
2490 1080 21
2095 386 12
1574 1685 10
2305 1219 22
898 954 31
786 848 25
2695 347 12
3117 3117 45
1383 2627 39
913 2549 17
2559 1647 9
1294 2431 32
2075 3126 3
660 2035 8
380 756 15
2835 1728 16
3041 1151 34
3096 1845 1
2918 48 28
2512 2309 3
1373 1508 5
2376 27 3
350 2849 33
2747 1175 27
169 22 19
530 2627 7
204 1613 47
1100 2536 8
1145 214 14
1718 523 41
1403 2471 47
951 429 16
3005 539 25
1096 946 42
232 1309 14
266 3051 32
3095 2763 29
452 2147 45
2514 1359 26
85 2681 22
1100 3189 17
2282 1103 32
1471 742 4
146 85 49
1039 2190 40
2728 3080 23
1497 63 1
2365 2390 7
2525 682 43
785 1207 17
399 2437 27
1810 1801 7
1203 2833 19
2803 2260 34
374 2922 11
1428 1053 12
1877 457 33
2125 887 47
358 1824 12
2098 1106 21
2756 848 30
3034 1504 29
2983 1662 12
1569 3050 42
2313 1136 40
2952 1433 42
2553 2424 41
115 1884 19
1825 2151 13
1942 330 29
1601 2733 49
1107 1348 26
1479 1659 13
3125 2718 46
2682 2922 7
495 218 35
2915 2698 9
2131 1791 29
143 2225 9
2035 3075 10
682 2788 14
2437 117 47
796 558 32
480 261 12
1493 2395 42
2556 1688 32
229 2702 36
2804 976 37
725 2306 25
1918 3040 2
720 1670 8
321 1065 48
1249 848 38
312 2846 9
1109 471 25
356 3050 41
2389 2924 49
1119 2726 9
1761 445 20
2388 1514 41
1722 1870 31
19 2471 30
172 3013 20
822 1521 27
2122 675 16
1995 8 29
3191 2487 9
2036 2900 41
455 303 36
3169 2212 19
1462 2954 12
1067 2964 16
2895 2669 28
806 1745 12
2080 2318 45
2876 2063 43
1787 1262 28
1999 2484 8
1000 502 14
260 2470 45
768 3164 9
1098 2667 26
1022 2303 2
1063 755 35
1164 0 41
2781 2711 19
404 3138 29
622 268 10
3026 1683 34
2730 3088 2
2431 1177 35
550 2958 40
902 3064 44
1405 3192 13
245 2852 32
1556 1882 36
126 1635 15
0 1435 14
2678 358 26
1124 2310 22
2405 286 4
930 1705 42
1406 2120 1
91 2388 18
742 537 35
2640 1666 37
504 623 42
2771 2361 33
1549 2796 4
1666 1596 22
2233 2781 16
425 2446 20
191 1361 12
2086 3129 35
3171 1158 9
1769 2687 31
2239 2354 40
1900 290 26
1343 1449 14
895 1432 28
2334 1392 20
1409 2750 32
3117 146 16
2151 2622 1
1994 548 46
883 2733 7
3174 1385 24
881 2458 19
2021 2959 29
1152 833 34
1710 2961 30
2421 771 22
2119 737 33
834 1446 41
423 1658 3
947 2046 37
854 1898 5
1812 2523 46
1310 3052 14
2254 1994 27
706 761 45
3083 2479 26
127 2001 36
1111 439 11
299 1800 24
2211 2371 18
461 1281 18
1579 2329 32
798 1309 20
1504 458 12
975 707 27
2450 242 4
201 341 18
1057 1661 20
1963 261 27
42 1415 44
109 847 37
719 2589 31
705 220 15
2206 2402 18
1938 2617 42
1816 2942 27
2677 2715 41
2092 802 4
810 1973 41
463 1867 17
2941 2090 34
1093 110 49
2516 593 34
1922 155 40
235 2582 35
1409 2219 19
2012 2380 31
2253 2181 19
2297 2663 10
2192 3056 21
984 206 12
1649 1178 32
409 1946 1
802 3186 32
775 2457 42
2177 1938 6
816 1542 29
2194 2644 8
1313 1774 48
869 1133 2
1682 1636 38
2861 2848 36
316 563 3
2592 1267 39
1045 2018 10
145 1465 42
1618 617 46
1417 502 26
1396 2506 15
853 1802 12
623 1360 17
1608 446 33
536 789 29
1338 313 17
2406 718 41
856 3138 18
37 3088 34
991 1965 34
2499 798 15
1448 1396 35
1774 2971 42
1634 218 13
2348 1845 42
1661 2289 44
1342 44 4
1329 1650 30
2177 3021 23
825 1963 5
3138 880 4
1134 177 30
1447 2478 9
1712 1264 45
1751 1890 7
46 1914 9
429 1469 48
1765 1166 34
1840 244 4
1216 3060 29
2062 380 39
339 3069 44
784 11 41
567 1773 13
756 1446 1
1240 25 9
336 2008 3
2623 2663 18
2082 2439 11
937 3128 9
38 920 14
386 1062 35
1563 1274 27
853 109 43
1106 2623 39
3141 2903 15
1121 756 37
1903 293 8
3083 539 33
879 1149 10
1837 838 25
1439 1320 7
2379 2850 4
309 536 30
2761 215 18
1610 1289 16
2406 1281 31
2996 2704 13
2905 2189 32
112 2847 16
2391 1550 49
2283 665 30
1409 2968 18
2254 1251 36
1173 1058 27
989 902 23
464 198 4
1854 1759 1
459 2103 21
2613 2655 6
1187 2036 13
1785 1994 41
1692 2536 12
1529 210 28
181 3017 8
2820 455 46
2000 722 22
1339 2978 15
1180 861 28
3170 2022 21
1961 2981 10
970 1148 49
1944 2286 49
963 298 12
390 1174 28
2020 875 46
45 182 2
1165 385 7
1154 2222 48
428 1057 38
1861 373 6
3161 2594 37
1908 3022 33
889 1133 1
1518 3034 7
1960 1309 40
2855 1820 22
1643 3020 20
1837 207 6
2430 2410 19
811 2652 1
691 604 25
1393 2735 33
2708 1693 27
2867 1202 44
525 1849 23
2518 1066 22
2444 753 40
485 1462 28
3086 2821 47
525 2498 33
1316 2158 21
2057 3108 29
1070 2320 48
1617 2817 15
1917 2613 13
270 2450 28
2936 2092 7
3017 1996 5
547 2893 38
2981 12 26
2241 327 33
2615 1340 10
255 2668 31
1662 369 37
1882 1558 34
1653 1303 1
3087 2365 47
1518 1554 40
2261 2427 47
638 1690 3
2270 92 35
815 2288 20
270 1566 46
779 589 15
1888 906 42
1936 1831 49
1714 3042 47
2765 3060 37
1137 2029 17
2861 3078 33
2633 853 29
180 2863 31
1866 21 19
380 3082 11
3046 2500 40
2108 3074 23
2626 558 29
73 50 23
149 2150 35
1130 1021 29
1711 1959 27
2180 1592 39
2341 2815 42
1197 1902 25
2303 2995 2
1579 2688 23
199 438 23
2334 3071 12
81 536 27
2771 2217 15
523 793 7
1925 913 1
842 1629 45
2920 908 6
1943 1158 29
2829 2136 48
2163 3085 13
3012 2090 30
632 1570 21
873 2811 36
1830 2977 20
2331 1048 42
2273 2260 33
1470 592 49
59 1048 3
578 1696 18
974 1790 17
1906 2579 42
48 289 1
755 1332 46
1191 2363 49
1473 1288 29
2528 2458 7
1561 2381 27
727 946 20
1406 994 3
940 3157 21
2079 2012 18
1542 2373 18
2221 715 34
710 3092 28
415 2475 49
1166 890 34
2372 2299 29
3032 1113 21
1842 1326 32
2144 1361 29
3149 2606 4
1362 1236 29
1237 2271 28
2722 1415 38
2548 2782 7
2282 670 44
447 1367 34
1469 1791 14
2981 744 16
3168 2251 41
2307 1595 12
1872 2731 25
2740 3187 43
1454 2817 8
476 1350 32
2192 1889 11
2640 2476 13
2063 1077 46
123 2273 41
2614 1184 32
1093 403 35
340 2070 40
2130 1651 40
376 2723 35
2883 2250 1
1301 2479 40
748 2688 2
2325 493 28
2043 906 11
1830 1978 8
2739 1057 2
2002 647 6
1981 3129 7
194 765 31
643 1500 30
1335 1543 2
1008 674 49
1490 666 46
676 2220 19
2207 1341 1
1139 1696 24
1133 954 14
3141 1479 1
62 1716 44
2978 1909 31
2025 332 42
2745 1377 3
1402 675 45
833 2063 46
1081 2786 36
1746 915 6
2302 2933 28
2481 381 27
1333 2222 31
125 1309 36
2596 2017 21
2631 2706 45
314 646 39
2575 1560 35
989 2333 18
1538 1171 18
2324 727 47
2348 1650 10
988 2160 22
603 827 25
32 365 24
2353 1137 1
2420 2897 10
1358 345 1
1719 174 34
2548 1081 27
1781 374 42
2535 2826 31
65 690 45
2409 1168 6
500 1882 33
2317 366 6
1401 1540 27
499 875 8
2266 2126 12
558 897 39
1441 497 46
1899 1721 37
865 829 22
128 1464 36
2859 1407 3
2853 2873 3
2555 1148 23
478 1753 28
1725 2009 41
700 1111 35
9 428 10
1598 62 16
48 981 35
3169 827 28
1990 2949 39
2401 1614 46
2833 2081 18
2631 1652 4
1131 3107 40
1235 821 26
382 1919 36
2818 2451 38
2491 1701 11
1880 957 17
2634 1767 36
1817 2979 15
2275 2279 2
2680 1781 41
107 2136 23
1465 2690 19
3175 2183 39
2227 144 43
409 2054 28
1460 2474 7
854 1632 23
83 1311 13
1036 2477 26
1123 238 22
1172 315 40
2356 1175 40
2393 319 36
2728 742 45
2101 2894 33
973 2127 33
1370 1878 23
987 28 37
1297 1318 8
2615 896 34
161 2807 17
2427 2410 6
1909 1689 10
313 1534 19
1996 1947 40
2487 1752 30
1275 1272 30
460 943 41
1909 1057 12
1237 3039 48
1148 2377 10
236 774 9
309 1787 42
893 3040 48
3026 3109 18
1346 3064 3
817 3014 40
1660 3010 29
2196 2783 4
932 2868 32
1175 548 46
1728 1144 7
240 1538 42
2713 968 1
1639 1124 15
1264 1705 48
1977 1436 1
2749 1541 4
2426 3012 10
1951 983 4
2350 1369 14
2563 91 21
1551 1674 46
1485 55 19
1791 615 30
1399 2525 28
2729 2519 36
2896 1366 24
1958 1872 19
3147 1379 44
1013 1574 31
2911 939 7
1285 1611 25
3089 2226 35
1489 2360 20
3041 1184 34
2920 3161 45
2798 2719 41
701 457 11
2445 283 15
1144 1128 8
1680 2856 15
428 727 44
622 1860 1
2632 2468 32
1675 406 47
573 942 33
1293 3188 47
2857 1756 18
2239 2080 24
1723 206 47
71 482 5
254 2832 32
50 2415 2
784 664 5
2969 1862 40
3075 1433 33
1828 1593 10
2821 2425 46
2885 1480 7
1719 358 23
560 3042 40
1205 1404 24
1471 1251 21
2949 2561 5
1230 138 40
894 518 11
2900 628 15
3078 2084 12
1691 2843 26
2045 3171 34
2434 186 28
1280 2808 46
899 277 41
2180 773 17
748 1831 15
2789 1035 28
1790 2400 31
565 3177 35
339 1584 27
585 102 45
2602 1919 20
2570 1746 37
2796 3186 32
739 1158 24
1431 1251 44
2725 2812 15
216 861 18
448 2129 42
1671 1999 29
1772 670 26
576 691 25
430 747 35
2669 2892 4
309 1019 45
1899 403 45
2933 2915 43
1039 2387 19
2646 3107 25
52 2756 38
2442 1828 48
2694 1234 27
2853 1414 38
4 2248 5
2351 1514 34
188 2863 3
1950 1194 31
581 2880 41
27 8 3
2690 2545 21
138 2872 9
2908 1440 34
1849 2326 27
2929 1930 22
2216 1963 23
223 3054 36
1717 1167 18
2469 2283 7
1497 1629 16
157 566 49
1660 3177 17
1299 444 36
2966 3010 9
1463 1665 23
2944 706 39
838 1121 39
357 348 48
2866 1648 30
1413 2845 6
51 1166 10
2903 706 42
740 1979 35
611 2271 11
202 309 24
3153 1533 5
2320 2381 11
2992 3097 25
536 2001 33
80 1808 26
2088 405 49
2061 754 45
19 1275 48
2918 1791 10
1850 775 38
1115 51 3
2558 2219 5
1454 644 3
1286 1734 21
208 1946 34
2718 2717 33
1542 2551 30
961 2429 46
1435 698 19
574 989 34
626 573 16
1802 467 28
548 1717 16
1928 2200 32
3183 297 2
1990 1927 48
148 462 40
2411 745 29
3052 709 7
873 2488 38
1393 556 44
3060 1152 30
2763 706 26
2655 1642 4
2709 1584 49
967 2330 32
410 2943 13
2158 801 41
1847 772 49
457 1860 21
3040 221 9
1007 2045 31
287 2316 35
2922 1160 13
1335 3183 16
654 2377 12
2699 1637 45
798 2358 48
33 1435 14
233 2467 5
631 2787 27
1642 921 41
3029 2967 32
2538 976 12
2497 564 44
566 3199 43
2485 144 6
1437 1900 48
1132 2451 21
1772 1794 41
999 2438 30
1393 2201 15
1037 1823 7
2252 2761 36
2865 2649 24
2037 238 15
2244 2121 43
1891 869 49
2664 2696 45
776 1921 22
658 530 28
2494 378 19
343 198 36
271 500 26
626 298 43
246 3197 25
2094 654 16
849 410 15
2363 2295 7
1746 2090 37
2911 996 30
68 2382 49
2472 2839 39
474 500 20
1294 1551 10
2401 1420 22
10 53 32
2219 599 48
9 2038 19
1832 271 23
2123 1579 41
450 2903 48
2099 1344 2
2958 1062 24
1367 2017 23
1763 1832 19
397 1246 35
1345 200 45
2715 160 19
2528 2938 17
2216 1844 23
3198 1859 3
794 3170 34
236 1433 34
179 776 13
3089 2765 11
1399 2456 11
233 791 21
3166 1132 6
2340 493 27
1199 1672 12
2225 354 33
2402 540 31
2495 2228 36
1025 530 38
3005 3060 46
1487 1485 47
2346 1763 41
677 2916 9
773 1637 9
1892 821 47
1625 1868 36
1890 2396 30
1192 608 26
1100 1170 33
476 3038 17
1876 3112 19
1068 413 12
2718 3060 17
358 163 48
412 2921 28
559 3090 22
2361 1620 44
1437 2456 30
1013 1706 25
293 3042 2
683 195 26
498 1885 40
1208 2465 43
53 510 46
1649 677 36
2740 1524 6
701 1826 3
2810 2568 40
200 2403 48
2597 941 30
1501 2945 40
2674 2343 47
1746 106 5
2688 2907 45
3172 2018 25
1498 1545 2
2512 1163 16
2188 1533 22
1693 1030 24
607 1220 34
1800 2828 15
721 1027 2
1088 2633 42
2594 1643 1
1986 3111 7
1974 812 3
2132 962 31
1177 677 10
1096 266 25
2046 2137 19
2923 2931 36
1617 688 30
2175 243 34
904 852 47
587 105 1
2069 1106 33
1230 2080 8
1005 3044 26
1387 3006 11
2276 2276 44
2842 178 9
296 2639 33
2761 1393 8
3154 1520 23
815 3005 21
191 2131 12
3109 2885 24
2903 2335 24
872 1161 42
98 1966 34
918 2614 31
226 2608 1
1820 1974 11
2032 1042 35
2342 2621 1
2975 605 19
782 1738 38
1261 3057 40
535 587 26
2455 2129 29
2785 2895 31
534 1398 43
356 680 43
1978 177 32
9 2347 44
1911 696 26
1622 1995 11
2394 150 48
520 1872 26
1478 3142 32
2884 836 47
1592 731 25
3119 614 15
549 2750 5
36 1164 3
2917 270 33
2928 2647 48
2521 949 24
3052 34 48
1061 1457 39
724 1078 4
3077 2716 29
1697 2748 2
1542 2589 13
1676 1952 42
1996 1527 13
2872 2445 49
1289 1544 8
1309 3135 23
2870 2850 28
118 1707 18
1309 978 4
132 1710 16
1509 232 1
2573 1846 11
546 2978 39
1163 21 42
2992 1320 38
1713 2891 21
537 984 10
2771 1254 23
685 2012 29
746 280 38
231 733 15
128 827 47
3167 2496 43
2655 1340 19
2152 1618 7
2430 1914 22
861 2446 25
245 820 30
2904 426 3
929 1187 10
1892 677 30
981 3062 18
2241 1033 46
352 1026 19
2464 2559 30
1758 1 2
1836 2114 33
1209 1368 42
1965 1763 5
2356 1382 1
3143 1116 32
355 2745 42
3065 215 41
1982 229 45
1867 1083 29
1785 1918 26
2483 1460 30
2379 279 48
1503 2297 15
1990 1132 40
467 1393 28
1135 2752 23
177 2413 4
684 533 31
2444 2528 5
2010 640 26
1956 1514 39
1920 581 42
2276 3091 36
1436 2386 27
1338 2657 28
3128 2229 8
223 965 48
475 1578 49
762 654 37
2513 390 32
2938 1730 10
620 2081 23
2970 496 2
2278 425 5
733 3072 17
1480 486 43
1089 1326 16
670 1338 2
236 1894 45
65 415 10
2594 3080 39
992 1488 40
2984 2991 32
1081 90 6
1966 2800 22
1719 1150 35
1804 1390 17
2696 150 43
2462 3018 43
1910 2253 7
1177 886 4
1068 3147 47
774 2338 7
2291 755 9
86 2861 2
1051 2819 37
690 1892 45
2923 3138 40
1102 379 41
1345 1529 42
2726 246 23
1614 656 31
1825 1764 46
3094 3004 48
1925 2685 12
1490 1777 19
1180 2890 9
534 329 37
2808 711 42
315 2534 25
592 1342 30
953 804 5
2161 2699 42
1252 1084 2
1283 771 31
1368 1797 26
1008 611 34
2894 1411 13
1320 198 7
267 1919 47
315 1749 25
2492 2928 38
2029 716 7
2011 1266 38
745 2715 20
149 2299 20
164 617 49
597 3144 18
915 2186 27
1147 2901 14
323 44 5
763 1942 48
1673 296 21
2676 589 29
1135 2616 4
1779 2860 21
474 1774 3
19 2879 39
2527 461 1
2899 347 40
2397 335 15
936 3008 42
204 740 28
893 1366 21
2666 98 46
1034 1087 4
2646 2974 4
2411 4 36
2324 456 49
2279 305 35
2301 1763 3
1098 1021 35
2745 2098 6
2871 2367 18
2542 2838 3
3087 1439 33
3 988 27
3135 2437 12
1832 158 20
2921 2674 39
2778 1865 7
1584 1141 8
1577 1387 18
2900 2269 27
908 1728 21
1505 818 22
2696 510 32
1612 1202 40
1685 1755 13
1472 2870 40
1396 1688 41
236 143 20
496 2033 23
461 88 37
1821 1397 46
1285 736 38
1886 2720 6
625 2841 3
67 198 13
448 1892 2
62 2062 12
2760 578 49
1761 2032 47
759 444 8
754 2838 12
1102 659 39
2537 1840 47
2182 2724 8
1369 1164 31
1013 1872 5
3016 1172 31
2432 1459 27
2029 1818 39
1701 1941 35
2552 367 38
336 2998 10
591 1291 38
726 1347 47
1623 801 38
3015 2086 21
1752 2515 32
1868 73 23
1996 381 31
362 2929 32
816 2276 31
1978 529 36
177 44 23
2062 896 16
2407 725 24
1945 625 47
228 1351 36
1804 118 37
2887 1802 29
785 2239 31
2768 261 44
2367 2693 42
424 2798 1
2254 1098 23
470 1814 23
43 2537 17
1211 976 10
558 1817 42
1265 2221 13
1328 2721 18
1634 2467 21
3133 69 39
1956 2332 47
2354 13 10
1091 988 8
1412 2486 32
2566 558 29
1304 3187 44
2393 1765 1
2867 2714 30
2963 2859 4
2558 2506 35
3014 1894 25
784 73 8
1275 1461 23
1673 1607 20
2058 645 33
597 749 26
25 3160 4
1396 2975 1
1277 2111 24
1976 259 44
2773 1499 11
980 1273 25
1005 1543 25
47 3088 42
1720 2752 8
2122 33 33
713 2199 40
472 2079 7
2111 670 24
1200 1970 7
2669 2162 14
2189 1094 13
1006 2647 42
3163 2118 8
527 31 24
2797 2028 45
1418 2286 46
2718 2615 43
2223 946 12
776 1998 9
1367 1932 38
878 1683 9
3119 2138 10
2549 1740 22
763 2973 43
1932 81 47
647 827 5
2399 1757 10
2919 1518 12
1912 2089 14
2922 2837 20
909 269 17
3030 1480 7
2005 962 24
635 1062 38
2158 2435 13
2140 1420 39
1699 1952 39
100 658 41
3150 1011 17
573 2154 2
308 913 29
1051 63 18
785 3152 40
878 1351 45
2936 2598 8
1571 1722 1
1983 1116 20
947 543 1
834 2676 20
139 2645 12
1083 3099 27
155 1632 29
2370 2505 32
2082 1520 25
2948 672 19
1671 2947 47
316 1107 39
2662 2994 26
3129 124 15
295 2129 34
3131 2623 35
699 287 28
1508 3192 12
1550 2781 14
2700 2189 8
303 2733 1
2617 187 19
3053 58 6
1938 2283 47
2309 436 21
1474 129 15
2046 738 44
737 3091 31
883 1677 3
2997 1698 48
665 2564 12
2475 2775 20
159 1483 27
3049 2808 1
963 2975 18
1225 2686 25
1884 1106 7
1132 1405 16
112 3177 1
2270 1833 17
2456 1326 27
2764 2316 41
3071 359 3
3094 1451 24
1945 639 32
452 2088 31
2093 92 41
2062 1111 47
1358 777 24
405 2748 21
2264 1324 24
830 3190 24
882 2860 38
1516 2629 27
2595 2204 10
1123 1304 45
1883 1914 42
2196 1535 13
2983 1047 13
1039 2038 25
3063 977 14
1817 1777 19
375 2426 34
1530 2870 21
2369 3199 38
1924 2070 21
584 1915 48
2105 2573 45
2884 687 19
2752 934 9
1455 2161 1
2226 162 27
981 1756 25
2747 849 7
810 2241 22
2493 1553 20
1001 1709 17
321 2514 6
1009 56 31
1608 2638 28
759 2965 25
2729 2953 49
890 1567 2
1430 3187 28
3167 674 43
1034 1023 28
1503 2621 42
1314 1392 7
3066 1890 9
1409 1845 11
2810 1239 42
1265 80 23
1231 2856 46
412 707 41
2839 668 28
265 1146 22
2217 1602 13
376 865 39
2115 548 29
3154 2439 20
2948 2115 4
2532 3128 31
2023 2132 18
1997 1759 6
1522 2672 2
813 2453 15
2818 2063 17
2088 2135 12
2149 1558 4
1168 1609 19
1998 2245 27
2055 2509 1
1367 2900 26
2544 1654 43
2207 1219 33
2110 2019 18
2741 699 22
2787 1425 25
187 1234 30
1020 120 2
2027 3104 11
1336 2473 39
1312 2607 15
3058 1271 4
2693 342 42
176 1910 41
339 2062 12
2213 471 38
364 3001 44
2710 1394 3
928 1146 47
467 504 41
2417 882 6
1539 1555 9
908 1199 29
403 570 36
1151 569 23
673 1019 43
99 543 32
2584 637 12
1659 2221 31
2128 2073 14
742 368 38
1241 1862 8
2721 581 16
2864 180 42
1128 1391 49
256 1321 36
628 1122 38
1716 2492 17
47 1493 22
1190 2509 18
1393 543 11
1189 1710 16
1852 3155 6
1975 138 33
2518 1995 10
506 2281 21
572 2804 44
2306 287 31
987 3134 15
2908 254 12
2026 2254 17
1686 1017 47
1536 97 38
529 3178 17
81 2027 14
2533 2737 36
392 390 2
1600 788 40
1071 2871 40
200 521 39
2542 2516 7
50 2614 7
2104 2350 23
1094 1855 31
1668 765 3
272 2285 15
2444 726 3
197 2016 36
2513 2288 34
1874 2993 21
2626 1084 26
2890 2162 28
1593 20 42
1107 146 39
882 802 8
1677 2116 24
1700 2997 20
2961 193 2
2064 3118 35
2562 1542 39
260 2910 41
3069 2772 29
1873 516 14
2927 1188 44
2228 1172 12
2956 2312 39
463 2187 14
2254 1656 11
18 1697 12
1672 1301 42
1700 254 46
541 3038 15
2856 1279 22
3015 2232 38
3048 766 49
2182 1254 26
2378 1602 31
1517 2132 39
508 2440 16
171 533 9
1254 2045 25
564 2822 39
849 216 45
1961 1937 41
1159 2030 22
822 2924 34
956 2824 28
1970 2106 27
1863 195 4
2768 235 22
3049 763 47
1753 328 30
1681 2917 43
251 1904 15
3071 767 21
601 261 26
1148 2851 13
1401 1901 3
1102 1716 45
237 2190 28
2697 236 38
2498 2824 27
2593 3104 26
2211 2098 19
1529 1452 9
512 2346 44
2173 1635 35
511 2436 2
99 1400 28
1216 2190 38
2987 505 13
16 2155 6
1049 1758 4
3131 2484 44
936 2670 14
954 1458 19
99 1813 34
1987 2835 16
1557 2247 12
1408 218 8
1294 1835 44
2984 2469 24
2975 3184 39
154 106 45
2043 200 22
932 866 13
764 439 40
146 30 12
2154 434 34
727 2341 13
1642 1311 13
1101 1528 6
218 1191 4
231 733 20
518 1065 13
3154 473 4
1888 1806 49
2830 1677 45
2329 1796 32
2047 2274 12
2814 1308 5
1295 2407 46
2735 2105 4
1734 461 32
751 272 43
2756 747 20
1660 3047 41
2246 1383 41
2579 1190 27
865 1300 36
2171 1002 32
759 2798 43
